"REEF_ID_GR","UNIQUE_POO","SURVEY_ID","REEF_NAME","OCEAN","LOCATION","COUNTRY","LONGITUDE","LATITUDE","YEAR","DEPTH_AVE","DEPTH_MIN","DEPTH_MAX","HARD_COR_P","SUBREGION","ALGAE_P","NOTES","D_SOURCE","SUBREGION_","REGION","REGION_COD","OLDDIS","AREANAME","GISNAME","DESIGNATE","IUCNCAT","IUCNCAT_PO","SITE_CODE","TERRE","MPA_POLY","MPA","LON_CEN","LAT_CEN","YEAR_MPA2","YEAR_MPA","AREA_M","PERIMETER_","GRPMPA_ID","MPA_UID_ORIG","DISTANCE_ORIG","ORIG_MPA_UID","MPA_UID","MPA_UID_SE","DISTANCE_T","logit","MPA_CODE","YEAR.PROT","FIRST.SURVEY","z"
10446,8723,10970,"Looe Key Shallow4","Caribbean","Lower Keys","United States",-81.37,24.55,2001,8,8,0,34.8,"Florida Keys",5.924,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-0.627842082152179,3142,6,1996,11
10446,8727,10974,"Looe Key Shallow4","Caribbean","Lower Keys","United States",-81.37,24.55,2002,8,8,0,34.342,"Florida Keys",5.278,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-0.64809035677275,3142,6,1996,12
10446,8726,10973,"Looe Key Shallow4","Caribbean","Lower Keys","United States",-81.37,24.55,2003,8,8,0,36.73,"Florida Keys",16.189,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-0.543817423327217,3142,6,1996,13
10446,8725,10972,"Looe Key Shallow4","Caribbean","Lower Keys","United States",-81.37,24.55,2004,8,8,0,34.083,"Florida Keys",7.29,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-0.659597648601003,3142,6,1996,14
10446,8724,10971,"Looe Key Shallow4","Caribbean","Lower Keys","United States",-81.37,24.55,2005,8,8,0,30.291,"Florida Keys",5.02,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-0.833478795560952,3142,6,1996,15
10450,11939,13516,"West of Big Pine Shoal","Caribbean","Lower Keys- Florida","United States",-81.3458,24.5612,2001,5,5,6,1.25,"Florida Keys",0,"Millepora included- n=100 x 4 transects","Bruno Lab",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-4.36944785246702,3142,11,2001,11
10450,9920,10978,"West of Big Pine Shoal","Caribbean","Lower Keys","United States",-81.3458,24.5612,2003,6,6,0,6.3,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-2.69954855584689,3142,11,2001,13
10451,7668,10979,"Cayo Blanco 1 (profundo)","Caribbean","Batabanó","Cuba",-81.33003,21.86247,2001,10,10,0,21.4,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,-1.30098077740736,3275,1,2001,1
10452,7669,10980,"Cayo Blanco 2 (profundo)","Caribbean","Batabanó","Cuba",-81.32423,21.86247,2001,7,7,0,39.6,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,-0.422159986680334,3275,1,2001,1
10457,8787,10985,"Medanos Vizcainos 4 (cresta)","Caribbean","Batabanó","Cuba",-81.28558,21.8479,2001,1,1,0,34.2,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,-0.654394194262712,3275,1,2001,1
10458,8788,10986,"Medanos Vizcainos 4 (profundo)","Caribbean","Batabanó","Cuba",-81.28443,21.8536,2001,13,13,0,19.5,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,-1.41784271885482,3275,1,2001,1
10459,8786,10987,"Medanos Vizcainos 3 (profundo)","Caribbean","Batabanó","Cuba",-81.24957,21.83793,2001,13,13,0,21.1,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,-1.31890818736981,3275,1,2001,1
10460,8785,10988,"Isabels Reef (GC22)2","Caribbean","Batabanó","Cuba",-81.24723,21.83333,2001,1,1,0,8.7,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,-2.35082776194038,3275,1,2001,1
10462,8837,10990,"Molasses Keys1","Caribbean","Middle Keys","United States",-81.21,24.67,1996,4,4,0,0.06,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-7.41798072267609,3142,6,1996,6
10462,8838,10991,"Molasses Keys1","Caribbean","Middle Keys","United States",-81.21,24.67,1997,4,4,0,0.12,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-6.72423300161166,3142,6,1996,7
10462,8839,10992,"Molasses Keys1","Caribbean","Middle Keys","United States",-81.21,24.67,1998,4,4,0,0.06,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-7.41798072267609,3142,6,1996,8
10462,8842,10995,"Molasses Keys1","Caribbean","Middle Keys","United States",-81.21,24.67,2001,4,4,0,3.87,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.21244693503603,3142,6,1996,11
10464,8843,10997,"Molasses Keys2","Caribbean","Middle Keys","United States",-81.2,24.67,1997,4,4,0,0.12,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-6.72423300161166,3142,7,1997,7
10464,8844,10998,"Molasses Keys2","Caribbean","Middle Keys","United States",-81.2,24.67,1998,4,4,0,0.06,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-7.41798072267609,3142,7,1997,8
10464,8845,10999,"Molasses Keys2","Caribbean","Middle Keys","United States",-81.2,24.67,1999,4,4,0,0.11,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-6.81134449373378,3142,7,1997,9
10464,8846,11000,"Molasses Keys2","Caribbean","Middle Keys","United States",-81.2,24.67,2000,4,4,0,0.11,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-6.81134449373378,3142,7,1997,10
10464,8847,11001,"Molasses Keys2","Caribbean","Middle Keys","United States",-81.2,24.67,2001,4,4,0,2.13,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.82751808771639,3142,7,1997,11
10465,8783,11002,"Medanos Vizcainos 2 (cresta)","Caribbean","Batabanó","Cuba",-81.19756,21.80467,2001,2,2,0,36.4,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,-0.558044695703382,3275,1,2001,1
10467,8784,11004,"Medanos Vizcainos 2 (profundo)","Caribbean","Batabanó","Cuba",-81.19495,21.80873,2001,13,13,0,20.2,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,-1.3738409000486,3275,1,2001,1
10468,9921,11005,"West of Sombrero HB","Caribbean","Lower Keys","United States",-81.1936,24.60517,2003,9,9,0,7.3,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-2.54149412441746,3142,13,2003,13
10469,8848,11006,"Molasses Keys3","Caribbean","Middle Keys","United States",-81.19,24.67,1996,4,4,0,0.13,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-6.6440901687816,3142,6,1996,6
10469,8849,11007,"Molasses Keys3","Caribbean","Middle Keys","United States",-81.19,24.67,1997,4,4,0,0.36,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-5.62321493792596,3142,6,1996,7
10469,8850,11008,"Molasses Keys3","Caribbean","Middle Keys","United States",-81.19,24.67,1998,4,4,0,0.22,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-6.11709549506267,3142,6,1996,8
10469,8851,11009,"Molasses Keys3","Caribbean","Middle Keys","United States",-81.19,24.67,2001,4,4,0,4.81,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-2.98517781014554,3142,6,1996,11
10471,8781,11011,"Medanos Vizcainos 1 (cresta)","Caribbean","Batabanó","Cuba",-81.18098,21.7849,2001,2,2,0,52.6,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,0.104093891042633,3275,1,2001,1
10472,8852,11012,"Molasses Keys4","Caribbean","Middle Keys","United States",-81.18,24.67,1998,4,4,0,0.11,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-6.81134449373378,3142,8,1998,8
10473,8782,11013,"Medanos Vizcainos 1 (profundo)","Caribbean","Batabanó","Cuba",-81.172,21.79657,2001,15,15,0,13,"E. Caribbean",0,"","AGRRA",21,"Greater Carib",160,NA,"Cienaga de Zapata","Cienaga de Zapata","Marine Park","II","I_II",198339,"Y","Y","Y",-81.378342,22.267416,2000,2000,6493135166,683789,208,3275,0,"Y",3275,3275,0,-1.90095876119305,3275,1,2001,1
10476,8896,11020,"Moser Channel1","Caribbean","Middle Keys","United States",-81.16,24.69,1996,4,4,0,1.14,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-4.46267644547241,3142,6,1996,6
10476,8897,11021,"Moser Channel1","Caribbean","Middle Keys","United States",-81.16,24.69,1997,4,4,0,1.27,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-4.35337195115286,3142,6,1996,7
10476,8898,11022,"Moser Channel1","Caribbean","Middle Keys","United States",-81.16,24.69,1998,4,4,0,0.63,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-5.06088571683983,3142,6,1996,8
10476,8899,11023,"Moser Channel1","Caribbean","Middle Keys","United States",-81.16,24.69,1999,4,4,0,0.41,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-5.49265987722733,3142,6,1996,9
10476,8900,11024,"Moser Channel1","Caribbean","Middle Keys","United States",-81.16,24.69,2000,4,4,0,0.44,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-5.42174102956922,3142,6,1996,10
10478,8901,11030,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,1996,4,4,0,0.95,"Florida Keys",73.101,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-4.64691806753211,3142,6,1996,6
10478,8902,11031,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,1997,4,4,0,0.96,"Florida Keys",6.639,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-4.63634580345654,3142,6,1996,7
10478,8903,11032,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,1998,4,4,0,0.3,"Florida Keys",10.719,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-5.80613848129373,3142,6,1996,8
10478,8904,11033,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,1999,4,4,0,0.87,"Florida Keys",28.226,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-4.73569418737831,3142,6,1996,9
10478,8905,11034,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,2000,4,4,0,0.29,"Florida Keys",53.695,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-5.84014032884232,3142,6,1996,10
10478,8906,11035,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,2001,4,4,0,0.99,"Florida Keys",7.155,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-4.60527119098793,3142,6,1996,11
10478,8910,11039,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,2002,4,4,0,1.116,"Florida Keys",6.555,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-4.48419658200649,3142,6,1996,12
10478,8909,11038,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,2003,4,4,0,0.604,"Florida Keys",29.896,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-5.10329295245145,3142,6,1996,13
10478,8908,11037,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,2004,4,4,0,0.403,"Florida Keys",23.297,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-5.50995076069045,3142,6,1996,14
10478,8907,11036,"Moser Channel2","Caribbean","Middle Keys","United States",-81.15,24.69,2005,4,4,0,0.412,"Florida Keys",18.508,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-5.48777360503692,3142,6,1996,15
10481,9587,11042,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,1996,15,15,0,4.16,"Florida Keys",7.924,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.13716506009397,3142,6,1996,6
10481,9588,11043,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,1997,15,15,0,5.75,"Florida Keys",0.863,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-2.79675097151886,3142,6,1996,7
10481,9589,11044,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,1998,15,15,0,3.89,"Florida Keys",45.6,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.20708421120484,3142,6,1996,8
10481,9590,11045,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,1999,15,15,0,2.95,"Florida Keys",17.045,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.49342113926329,3142,6,1996,9
10481,9591,11046,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,2000,15,15,0,2.05,"Florida Keys",26.976,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.86661735124023,3142,6,1996,10
10481,9592,11047,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,2001,15,15,0,2.98,"Florida Keys",20.974,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.48299384229976,3142,6,1996,11
10481,9596,11051,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,2002,15,15,0,2.619,"Florida Keys",2.779,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.61583855422534,3142,6,1996,12
10481,9595,11050,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,2003,15,15,0,3.344,"Florida Keys",12.58,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.36399058817393,3142,6,1996,13
10481,9594,11049,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,2004,15,15,0,3.014,"Florida Keys",7.696,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.47129853798561,3142,6,1996,14
10481,9593,11048,"Sombrero Deep3","Caribbean","Middle Keys","United States",-81.14,24.61,2005,15,15,0,2.802,"Florida Keys",3.581,"macroalgae","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.5464166872082,3142,6,1996,15
10482,8911,11052,"Moser Channel3","Caribbean","Middle Keys","United States",-81.14,24.69,1996,4,4,0,2.22,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.78521286126631,3142,6,1996,6
10482,8912,11053,"Moser Channel3","Caribbean","Middle Keys","United States",-81.14,24.69,1997,4,4,0,1.86,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-3.96581854293665,3142,6,1996,7
10482,8913,11054,"Moser Channel3","Caribbean","Middle Keys","United States",-81.14,24.69,1998,4,4,0,1.62,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Florida Keys National Marine Sanctuary","Florida Keys National Marine Sanctuary","National Marine Sanctuary","IV","III_IV",122900,"Y","Y","Y",-80.306898,25.174358,1990,1990,9265869114,3420396,323,3142,0,"Y",3142,3142,0,-4.1064113821229,3142,6,1996,8
